x_,y_,t_,sex,id,name
1780434.3960269329,2412568.5519516966,2010-03-11T10:18:58Z,M,M4,Ricky T
1780447.1030670733,2412569.49499102,2010-03-11T10:20:12Z,M,M4,Ricky T
1780437.4321350895,2412572.0615005344,2010-03-11T10:22:16Z,M,M4,Ricky T
1780457.0791671062,2412575.8312218357,2010-03-11T10:24:26Z,M,M4,Ricky T
1780475.5964336616,2412567.126918907,2010-03-11T10:26:13Z,M,M4,Ricky T
1780437.5007691013,2412546.7347460524,2010-03-11T10:42:48Z,M,M4,Ricky T
1780410.8020625128,2412570.266377629,2010-03-11T10:44:43Z,M,M4,Ricky T
1780445.0281137,2412632.171545708,2010-03-11T10:46:47Z,M,M4,Ricky T
1780428.7941085019,2412638.4311355073,2010-03-11T10:48:45Z,M,M4,Ricky T
1780423.9857531239,2412654.780768234,2010-03-11T10:50:31Z,M,M4,Ricky T
1780425.3970956272,2412636.3748189067,2010-03-11T10:52:39Z,M,M4,Ricky T
1780423.3493061927,2412641.987223432,2010-03-11T10:54:09Z,M,M4,Ricky T
1780413.5820778736,2412610.9316660534,2010-03-11T10:56:10Z,M,M4,Ricky T
1780422.789519887,2412639.2020502836,2010-03-11T11:00:19Z,M,M4,Ricky T
1780424.3372166816,2412642.0834388826,2010-03-11T11:10:50Z,M,M4,Ricky T
1780427.589527849,2412638.191731692,2010-03-11T14:31:08Z,M,M4,Ricky T
1780419.055719722,2412637.192273288,2010-03-11T14:32:07Z,M,M4,Ricky T
1780420.2839233417,2412635.4277459686,2010-03-11T14:34:10Z,M,M4,Ricky T
1780434.9995865722,2412618.8986429474,2010-03-11T14:40:09Z,M,M4,Ricky T
1780424.94055167,2412632.2016914305,2010-03-11T15:00:23Z,M,M4,Ricky T
1780422.827279392,2412637.8789661876,2010-03-11T16:00:56Z,M,M4,Ricky T
1780423.1475024587,2412642.662850346,2010-03-11T17:00:43Z,M,M4,Ricky T
1780424.2297068094,2412635.202619198,2010-03-11T18:00:16Z,M,M4,Ricky T
1780419.3764008936,2412635.0979470597,2010-03-11T18:10:43Z,M,M4,Ricky T
1780420.5212362828,2412634.496421131,2010-03-11T18:20:10Z,M,M4,Ricky T
1780414.2579705801,2412632.1630738247,2010-03-11T19:00:50Z,M,M4,Ricky T
1780419.1551480002,2412625.135706825,2010-03-11T20:00:17Z,M,M4,Ricky T
1780417.9467754713,2412618.2122993744,2010-03-11T21:00:22Z,M,M4,Ricky T
1780423.4292216913,2412635.196732368,2010-03-11T22:00:56Z,M,M4,Ricky T
1780421.2725576798,2412631.183557138,2010-03-11T23:01:03Z,M,M4,Ricky T
1780433.580997169,2412638.921986507,2010-03-11T23:08:46Z,M,M4,Ricky T
1780427.8724910729,2412636.4329609415,2010-03-11T23:10:12Z,M,M4,Ricky T
1780422.5756073906,2412625.1535984017,2010-03-11T23:12:09Z,M,M4,Ricky T
1780417.4797828349,2412622.511154075,2010-03-11T23:14:07Z,M,M4,Ricky T
1780421.3494458096,2412635.760522184,2010-03-11T23:16:12Z,M,M4,Ricky T
1780428.3259868615,2412634.0600538277,2010-03-11T23:18:07Z,M,M4,Ricky T
1780423.2920248718,2412620.7186146737,2010-03-11T23:20:07Z,M,M4,Ricky T
1780403.4062935465,2412571.8675729567,2010-03-11T23:22:21Z,M,M4,Ricky T
1780406.599742812,2412540.471599481,2010-03-11T23:24:06Z,M,M4,Ricky T
1780449.627978133,2412535.6325418865,2010-03-11T23:34:45Z,M,M4,Ricky T
1780443.8466363512,2412540.785441538,2010-03-11T23:36:09Z,M,M4,Ricky T
1780446.0842114806,2412565.5446342183,2010-03-11T23:38:12Z,M,M4,Ricky T
1780442.934281046,2412598.730801129,2010-03-11T23:40:31Z,M,M4,Ricky T
1780427.6812874828,2412615.729741833,2010-03-11T23:42:26Z,M,M4,Ricky T
1780449.4192363224,2412660.885766772,2010-03-11T23:44:42Z,M,M4,Ricky T
1780452.9226955173,2412630.2981375954,2010-03-11T23:46:28Z,M,M4,Ricky T
1780467.0876029008,2412604.2110498766,2010-03-11T23:48:36Z,M,M4,Ricky T
1780496.183451458,2412644.11704303,2010-03-11T23:50:36Z,M,M4,Ricky T
1780477.1790299183,2412683.6870475044,2010-03-12T00:01:45Z,M,M4,Ricky T
1780473.3153361508,2412656.096746808,2010-03-12T00:11:16Z,M,M4,Ricky T
1780476.9115762229,2412645.5345083554,2010-03-12T00:12:26Z,M,M4,Ricky T
1780470.8517292489,2412651.7926639575,2010-03-12T00:14:16Z,M,M4,Ricky T
1780482.6834634556,2412641.585128208,2010-03-12T00:16:20Z,M,M4,Ricky T
1780451.8556375639,2412609.766369061,2010-03-12T00:23:26Z,M,M4,Ricky T
1780458.79349921,2412605.7257042495,2010-03-12T00:25:20Z,M,M4,Ricky T
1780464.6079623883,2412586.927359759,2010-03-12T00:26:06Z,M,M4,Ricky T
1780463.506392976,2412603.6727762064,2010-03-12T00:28:10Z,M,M4,Ricky T
1780465.0023073333,2412600.2492133416,2010-03-12T00:30:08Z,M,M4,Ricky T
1780454.8539848318,2412605.1484918287,2010-03-12T00:40:27Z,M,M4,Ricky T
1780445.5201975233,2412608.7249666653,2010-03-12T00:50:48Z,M,M4,Ricky T
1780435.5581617502,2412606.0321888956,2010-03-12T01:00:24Z,M,M4,Ricky T
1780449.7877219785,2412625.5135088535,2010-03-12T02:01:53Z,M,M4,Ricky T
1780445.7310678188,2412611.2552479845,2010-03-12T02:57:09Z,M,M4,Ricky T
1780434.634071144,2412596.60392022,2010-03-12T02:58:05Z,M,M4,Ricky T
1780427.2820374896,2412570.1624578633,2010-03-12T03:00:07Z,M,M4,Ricky T
1780435.0023329195,2412567.1912953723,2010-03-12T03:02:08Z,M,M4,Ricky T
1780434.735338701,2412565.003693964,2010-03-12T03:04:13Z,M,M4,Ricky T
1780468.8867740068,2412584.9438518556,2010-03-12T03:06:29Z,M,M4,Ricky T
1780466.1894072604,2412565.828716328,2010-03-12T03:08:08Z,M,M4,Ricky T
1780483.4815830924,2412601.296517969,2010-03-12T03:10:13Z,M,M4,Ricky T
1780464.0804734777,2412645.0098389895,2010-03-12T03:12:06Z,M,M4,Ricky T
1780479.0272596953,2412659.7349238377,2010-03-12T03:14:06Z,M,M4,Ricky T
1780459.5470118367,2412685.4815007066,2010-03-12T03:16:04Z,M,M4,Ricky T
1780395.8152254308,2412793.241392131,2010-03-12T03:19:35Z,M,M4,Ricky T
1780393.1962088651,2412809.8339985167,2010-03-12T03:20:06Z,M,M4,Ricky T
1780390.4717200287,2412881.7036323245,2010-03-12T03:22:11Z,M,M4,Ricky T
1780369.202126288,2412901.078144734,2010-03-12T03:24:15Z,M,M4,Ricky T
1780371.592307849,2412919.4084697594,2010-03-12T03:26:07Z,M,M4,Ricky T
1780373.966368474,2412913.75854584,2010-03-12T03:28:50Z,M,M4,Ricky T
1780359.14788226,2412915.737256107,2010-03-12T03:30:17Z,M,M4,Ricky T
1780383.1629605354,2412925.146355423,2010-03-12T03:32:06Z,M,M4,Ricky T
1780387.1420166686,2412981.6205460993,2010-03-12T03:34:11Z,M,M4,Ricky T
1780384.751915638,2413056.095542007,2010-03-12T03:36:06Z,M,M4,Ricky T
1780404.62174904,2413074.398229885,2010-03-12T03:38:12Z,M,M4,Ricky T
1780445.2808321246,2413038.1554061146,2010-03-12T03:40:11Z,M,M4,Ricky T
1780434.9187348292,2413030.3841105895,2010-03-12T03:42:06Z,M,M4,Ricky T
1780462.8441310907,2413001.953288203,2010-03-12T03:44:07Z,M,M4,Ricky T
1780490.140472117,2412995.5356872166,2010-03-12T03:46:08Z,M,M4,Ricky T
1780483.8624910726,2413035.858073242,2010-03-12T03:48:12Z,M,M4,Ricky T
1780488.2775528117,2413013.271965236,2010-03-12T03:50:12Z,M,M4,Ricky T
1780479.386992802,2413014.4499752447,2010-03-12T04:00:39Z,M,M4,Ricky T
1780462.5835249573,2413026.958926437,2010-03-12T04:04:10Z,M,M4,Ricky T
1780475.6939110928,2413014.6315419236,2010-03-12T04:06:08Z,M,M4,Ricky T
1780462.0608768978,2413034.2071957234,2010-03-12T04:08:07Z,M,M4,Ricky T
1780469.170926291,2413020.4124410143,2010-03-12T04:10:07Z,M,M4,Ricky T
1780472.6737485954,2413024.1015025526,2010-03-12T04:12:07Z,M,M4,Ricky T
1780479.7802795228,2413019.1363423686,2010-03-12T04:14:06Z,M,M4,Ricky T
1780477.5253353287,2413016.420389102,2010-03-12T04:16:07Z,M,M4,Ricky T
1780479.7838006357,2413013.3038128363,2010-03-12T04:18:07Z,M,M4,Ricky T
1780489.1695987375,2413037.184203648,2010-03-12T04:24:52Z,M,M4,Ricky T
1780459.1689396468,2413015.5282707564,2010-03-12T04:27:42Z,M,M4,Ricky T
1780485.7972445611,2413032.7681609592,2010-03-12T04:28:07Z,M,M4,Ricky T
1780487.505874709,2413038.7421838455,2010-03-12T04:30:06Z,M,M4,Ricky T
1780479.271739419,2413035.0691038314,2010-03-12T04:40:51Z,M,M4,Ricky T
1780483.247755927,2413028.6159514743,2010-03-12T05:01:52Z,M,M4,Ricky T
1780477.8468510504,2413018.976881975,2010-03-12T06:53:14Z,M,M4,Ricky T
1780490.203408537,2413056.020088484,2010-03-12T06:54:09Z,M,M4,Ricky T
1780495.517747426,2413086.7559067495,2010-03-12T06:56:04Z,M,M4,Ricky T
1780500.0168924753,2413099.672207838,2010-03-12T06:58:13Z,M,M4,Ricky T
1780477.3197518033,2413087.4169839486,2010-03-12T07:00:09Z,M,M4,Ricky T
1780491.7840245087,2413109.744547108,2010-03-12T07:02:12Z,M,M4,Ricky T
1780468.5517882498,2413103.8734363858,2010-03-12T07:04:23Z,M,M4,Ricky T
1780476.2716824098,2413143.952092357,2010-03-12T07:06:10Z,M,M4,Ricky T
1780486.504727557,2413221.406148111,2010-03-12T07:08:13Z,M,M4,Ricky T
1780447.8196188204,2413233.4162844787,2010-03-12T07:10:20Z,M,M4,Ricky T
1780446.6802130705,2413233.536783795,2010-03-12T07:12:34Z,M,M4,Ricky T
1780458.3725246924,2413247.502567157,2010-03-12T07:14:44Z,M,M4,Ricky T
1780434.3681143047,2413240.9088354823,2010-03-12T07:16:08Z,M,M4,Ricky T
1780456.2204609253,2413249.817557808,2010-03-12T07:18:23Z,M,M4,Ricky T
1780440.8368720626,2413237.8595529906,2010-03-12T07:20:10Z,M,M4,Ricky T
1780405.7358844911,2413241.4751396365,2010-03-12T07:28:39Z,M,M4,Ricky T
1780411.240164478,2413245.776111952,2010-03-12T07:30:08Z,M,M4,Ricky T
1780398.3571135432,2413252.209144036,2010-03-12T07:32:06Z,M,M4,Ricky T
1780363.4978320869,2413237.7046586093,2010-03-12T07:34:08Z,M,M4,Ricky T
1780355.7920785658,2413234.834330772,2010-03-12T07:36:26Z,M,M4,Ricky T
1780371.4549661123,2413227.314329336,2010-03-12T07:38:10Z,M,M4,Ricky T
1780368.9072130483,2413219.9817961585,2010-03-12T07:40:21Z,M,M4,Ricky T
1780313.592631067,2413258.8619431104,2010-03-12T07:42:19Z,M,M4,Ricky T
1780293.2886479988,2413275.467996344,2010-03-12T07:44:18Z,M,M4,Ricky T
1780269.0965437437,2413258.7368442053,2010-03-12T07:46:54Z,M,M4,Ricky T
1780276.0577177084,2413246.2388283606,2010-03-12T07:48:10Z,M,M4,Ricky T
1780267.948695892,2413235.303932054,2010-03-12T07:50:51Z,M,M4,Ricky T
1780264.8319192033,2413229.421311215,2010-03-12T07:52:12Z,M,M4,Ricky T
1780248.5092809265,2413229.64285655,2010-03-12T07:54:06Z,M,M4,Ricky T
1780244.7212210158,2413237.242921316,2010-03-12T07:56:13Z,M,M4,Ricky T
1780235.1771182981,2413216.8162785443,2010-03-12T07:58:07Z,M,M4,Ricky T
1780232.5728558872,2413188.8471600167,2010-03-12T08:00:11Z,M,M4,Ricky T
1780185.0004136572,2413205.9761309437,2010-03-12T08:02:08Z,M,M4,Ricky T
1780157.8585328984,2413221.9733590577,2010-03-12T08:04:12Z,M,M4,Ricky T
1780190.0009957354,2413198.6517644674,2010-03-12T08:06:06Z,M,M4,Ricky T
1780210.8245169278,2413269.9092193735,2010-03-12T08:08:12Z,M,M4,Ricky T
1780267.032490757,2413226.8306993963,2010-03-12T08:10:16Z,M,M4,Ricky T
1780290.6429510075,2413095.948934153,2010-03-12T08:12:12Z,M,M4,Ricky T
1780289.014571743,2412999.0836799485,2010-03-12T08:14:32Z,M,M4,Ricky T
1780294.7704554836,2413001.124562779,2010-03-12T08:16:07Z,M,M4,Ricky T
1780289.6783169727,2413012.572579985,2010-03-12T08:19:07Z,M,M4,Ricky T
1780292.5074885949,2413024.2893008017,2010-03-12T08:20:12Z,M,M4,Ricky T
1780355.4620074078,2412993.040132998,2010-03-12T08:22:34Z,M,M4,Ricky T
1780277.7610307955,2413108.583247507,2010-03-12T08:33:26Z,M,M4,Ricky T
1780464.7550194112,2413023.327976983,2010-03-12T08:47:46Z,M,M4,Ricky T
1780463.1697946794,2413028.2920405525,2010-03-12T08:48:15Z,M,M4,Ricky T
1780473.7985228244,2413017.696333486,2010-03-12T08:50:05Z,M,M4,Ricky T
1780477.0504403934,2413027.239703337,2010-03-12T08:52:08Z,M,M4,Ricky T
1780472.6366989554,2413017.065131957,2010-03-12T08:54:12Z,M,M4,Ricky T
1780475.0389302436,2413031.2530398066,2010-03-12T08:56:07Z,M,M4,Ricky T
1780473.5937874473,2413015.3167845854,2010-03-12T08:58:12Z,M,M4,Ricky T
1780468.209463047,2413035.330746374,2010-03-12T09:00:23Z,M,M4,Ricky T
1780471.7372929705,2413036.269814165,2010-03-12T09:02:07Z,M,M4,Ricky T
1780457.2906088142,2413041.827193863,2010-03-12T09:04:11Z,M,M4,Ricky T
1780470.3734160592,2413020.7662006803,2010-03-12T09:06:08Z,M,M4,Ricky T
1780470.9078904088,2413018.263208074,2010-03-12T09:08:06Z,M,M4,Ricky T
1780452.6130266497,2413013.056593474,2010-03-12T09:10:48Z,M,M4,Ricky T
1780436.2026731572,2413001.728178613,2010-03-12T09:12:37Z,M,M4,Ricky T
1780404.0806567867,2412930.882185394,2010-03-12T09:14:11Z,M,M4,Ricky T
1780375.1652444333,2412909.4378625243,2010-03-12T09:16:06Z,M,M4,Ricky T
1780371.3141455767,2412905.6319188983,2010-03-12T09:18:28Z,M,M4,Ricky T
1780314.441882699,2412875.3034783,2010-03-12T09:25:18Z,M,M4,Ricky T
1780225.096366817,2412906.009261013,2010-03-12T09:31:19Z,M,M4,Ricky T
1780205.1240601372,2412883.9395220657,2010-03-12T09:35:08Z,M,M4,Ricky T
1780205.1524463454,2412874.8977164603,2010-03-12T09:36:06Z,M,M4,Ricky T
1780201.9658052528,2412884.6842557774,2010-03-12T09:38:07Z,M,M4,Ricky T
1780187.6206213932,2412841.3949732813,2010-03-12T09:45:07Z,M,M4,Ricky T
1780206.6061553245,2412834.764785435,2010-03-12T09:46:07Z,M,M4,Ricky T
1780134.0997488901,2412810.6676627374,2010-03-12T09:50:09Z,M,M4,Ricky T
1780179.4786303008,2412777.3096098825,2010-03-12T09:52:06Z,M,M4,Ricky T
1780215.0632367625,2412748.4527756562,2010-03-12T09:54:07Z,M,M4,Ricky T
1780214.402167993,2412702.8238431807,2010-03-12T09:56:13Z,M,M4,Ricky T
1780214.3830502033,2412609.5894607794,2010-03-12T09:58:10Z,M,M4,Ricky T
1780215.7194280413,2412588.0769315623,2010-03-12T10:00:12Z,M,M4,Ricky T
1780192.6532655496,2412565.73395178,2010-03-12T10:02:13Z,M,M4,Ricky T
1780200.802912632,2412484.2062223945,2010-03-12T10:04:10Z,M,M4,Ricky T
1780167.0444695177,2412411.2520574247,2010-03-12T10:11:10Z,M,M4,Ricky T
1780104.0716151998,2412407.4766500243,2010-03-12T10:13:45Z,M,M4,Ricky T
1780088.9746418744,2412403.786492452,2010-03-12T10:15:07Z,M,M4,Ricky T
1780089.3290628283,2412401.6197804864,2010-03-12T10:16:06Z,M,M4,Ricky T
1780089.0966271183,2412406.4105151664,2010-03-12T10:18:12Z,M,M4,Ricky T
1780136.6497513987,2412369.2374375765,2010-03-12T10:20:15Z,M,M4,Ricky T
1780184.0126690909,2412322.5001192824,2010-03-12T10:22:23Z,M,M4,Ricky T
1780200.9078786548,2412341.417825126,2010-03-12T10:24:11Z,M,M4,Ricky T
1780241.434035676,2412323.0205517216,2010-03-12T10:26:12Z,M,M4,Ricky T
1780209.3762899265,2412332.572074386,2010-03-12T10:28:38Z,M,M4,Ricky T
1780102.49527934,2412445.1002386403,2010-03-12T10:39:13Z,M,M4,Ricky T
1780199.5732169219,2412344.4432644085,2010-03-12T10:41:50Z,M,M4,Ricky T
1780266.7714944584,2412250.14503727,2010-03-12T10:50:36Z,M,M4,Ricky T
1780185.4928025817,2412350.673813002,2010-03-12T10:52:16Z,M,M4,Ricky T
1780195.9436976118,2412341.78084339,2010-03-12T10:54:11Z,M,M4,Ricky T
1780185.3496397962,2412338.651724787,2010-03-12T10:56:10Z,M,M4,Ricky T
1780206.5285088427,2412328.3723520064,2010-03-12T10:58:06Z,M,M4,Ricky T
1780162.03318874,2412339.1581724556,2010-03-12T11:08:36Z,M,M4,Ricky T
1780212.8421327225,2412354.406701759,2010-03-12T11:20:28Z,M,M4,Ricky T
1780210.867900908,2412352.5496927733,2010-03-12T11:30:13Z,M,M4,Ricky T
1780207.1638988613,2412353.1996774236,2010-03-12T12:00:19Z,M,M4,Ricky T
1780213.4851887783,2412355.9943698416,2010-03-12T13:00:43Z,M,M4,Ricky T
1780218.4907508814,2412353.5168204154,2010-03-12T14:00:40Z,M,M4,Ricky T
1780207.716615829,2412341.3079416063,2010-03-12T15:00:33Z,M,M4,Ricky T
1780218.0809271676,2412374.9273130354,2010-03-12T16:04:37Z,M,M4,Ricky T
1780208.3878566206,2412373.848810237,2010-03-12T16:06:09Z,M,M4,Ricky T
1780217.7566467107,2412363.9876457555,2010-03-12T16:08:06Z,M,M4,Ricky T
1780213.6979932121,2412343.0690437094,2010-03-12T16:10:08Z,M,M4,Ricky T
1780204.5554479742,2412355.3607709846,2010-03-12T16:12:07Z,M,M4,Ricky T
1780217.585945747,2412374.442627754,2010-03-12T16:14:10Z,M,M4,Ricky T
1780218.127833392,2412372.860009464,2010-03-12T16:20:16Z,M,M4,Ricky T
1780213.8641042393,2412354.4650164903,2010-03-12T17:00:31Z,M,M4,Ricky T
1780202.661232669,2412355.176258588,2010-03-12T21:01:15Z,M,M4,Ricky T
1780221.1771940798,2412364.499209064,2010-03-12T21:10:09Z,M,M4,Ricky T
1780217.953645697,2412354.021175068,2010-03-12T22:00:44Z,M,M4,Ricky T
1780203.4297361514,2412356.0931766024,2010-03-12T23:00:43Z,M,M4,Ricky T
1780177.4105793715,2412372.173362588,2010-03-12T23:35:18Z,M,M4,Ricky T
1780199.224120403,2412352.054154459,2010-03-12T23:36:14Z,M,M4,Ricky T
1780197.4041780788,2412340.1287058117,2010-03-12T23:46:20Z,M,M4,Ricky T
1780185.2617852178,2412353.2716576383,2010-03-12T23:48:12Z,M,M4,Ricky T
1780184.753517872,2412344.3783218344,2010-03-12T23:50:26Z,M,M4,Ricky T
1780155.7485167945,2412363.9312131414,2010-03-12T23:53:05Z,M,M4,Ricky T
1780174.462077639,2412346.637484292,2010-03-12T23:55:07Z,M,M4,Ricky T
1780227.8829276809,2412333.223194621,2010-03-12T23:58:33Z,M,M4,Ricky T
1780182.8283070668,2412364.5342291063,2010-03-13T00:31:26Z,M,M4,Ricky T
1780195.7033615606,2412366.3203734523,2010-03-13T00:32:06Z,M,M4,Ricky T
1780185.5206432187,2412367.238795137,2010-03-13T00:40:45Z,M,M4,Ricky T
1780199.0734771315,2412353.43087805,2010-03-13T00:50:44Z,M,M4,Ricky T
1780178.528869944,2412326.1505193324,2010-03-13T01:01:47Z,M,M4,Ricky T
1780174.726630747,2412325.663411635,2010-03-13T01:03:40Z,M,M4,Ricky T
1780165.6928217122,2412333.6518631247,2010-03-13T01:04:04Z,M,M4,Ricky T
1780176.3133075933,2412326.441090388,2010-03-13T01:06:06Z,M,M4,Ricky T
1780167.500723972,2412353.176137864,2010-03-13T01:08:13Z,M,M4,Ricky T
1780181.4464676902,2412394.740071648,2010-03-13T01:10:11Z,M,M4,Ricky T
1780157.4868946369,2412426.178435505,2010-03-13T01:12:13Z,M,M4,Ricky T
1780170.487227378,2412404.086787766,2010-03-13T01:14:11Z,M,M4,Ricky T
1780150.6063878285,2412403.9485576623,2010-03-13T01:16:13Z,M,M4,Ricky T
1780171.5956644919,2412411.4687162223,2010-03-13T01:18:11Z,M,M4,Ricky T
1780172.3459182314,2412400.5768631552,2010-03-13T01:20:08Z,M,M4,Ricky T
1780171.3144960739,2412380.9838588075,2010-03-13T01:22:07Z,M,M4,Ricky T
1780186.1505947376,2412356.0084035695,2010-03-13T01:24:11Z,M,M4,Ricky T
1780158.6337073257,2412351.9603352495,2010-03-13T01:26:13Z,M,M4,Ricky T
1780220.2738123564,2412310.6484073685,2010-03-13T01:28:07Z,M,M4,Ricky T
1780164.3346686324,2412369.2602823596,2010-03-13T01:30:11Z,M,M4,Ricky T
1780203.1688593451,2412491.392225739,2010-03-13T01:42:10Z,M,M4,Ricky T
1780197.5532718976,2412489.074694282,2010-03-13T01:44:05Z,M,M4,Ricky T
1780222.1715263855,2412474.500150436,2010-03-13T01:54:25Z,M,M4,Ricky T
1780208.3980070045,2412491.3560992293,2010-03-13T02:00:41Z,M,M4,Ricky T
1780202.7437165752,2412465.9601890026,2010-03-13T03:00:49Z,M,M4,Ricky T
1780202.9980950372,2412467.74287582,2010-03-13T04:00:51Z,M,M4,Ricky T
1780224.4648242674,2412479.418302371,2010-03-13T04:20:50Z,M,M4,Ricky T
1780234.2589062203,2412483.6671085395,2010-03-13T04:26:31Z,M,M4,Ricky T
1780231.7279975242,2412475.167412028,2010-03-13T04:28:07Z,M,M4,Ricky T
1780235.994945844,2412499.155384592,2010-03-13T04:30:18Z,M,M4,Ricky T
1780225.6995472368,2412507.568347495,2010-03-13T04:32:06Z,M,M4,Ricky T
1780223.2865493307,2412499.452552804,2010-03-13T04:34:08Z,M,M4,Ricky T
1780179.8589097215,2412483.1615404948,2010-03-13T04:36:08Z,M,M4,Ricky T
1780219.4045289084,2412503.2526070946,2010-03-13T04:38:06Z,M,M4,Ricky T
1780232.9593453177,2412508.1280181836,2010-03-13T04:40:27Z,M,M4,Ricky T
1780242.6968039663,2412522.032071744,2010-03-13T04:42:19Z,M,M4,Ricky T
1780233.5973601737,2412514.215809359,2010-03-13T04:44:25Z,M,M4,Ricky T
1780238.6008300544,2412543.5225847005,2010-03-13T04:46:10Z,M,M4,Ricky T
1780245.2735210275,2412566.8746551536,2010-03-13T04:48:06Z,M,M4,Ricky T
1780246.2548286852,2412589.992577596,2010-03-13T04:50:08Z,M,M4,Ricky T
1780228.6422112742,2412596.925048474,2010-03-13T04:52:13Z,M,M4,Ricky T
1780220.6540895652,2412598.0301285223,2010-03-13T04:54:10Z,M,M4,Ricky T
1780216.5778864834,2412552.9587615305,2010-03-13T04:56:12Z,M,M4,Ricky T
1780255.0346850252,2412550.595696267,2010-03-13T04:58:07Z,M,M4,Ricky T
1780231.7153824607,2412507.9137717644,2010-03-13T05:00:09Z,M,M4,Ricky T
1780224.3581571558,2412448.515413269,2010-03-13T05:02:09Z,M,M4,Ricky T
1780217.9041267436,2412398.563267704,2010-03-13T05:04:20Z,M,M4,Ricky T
1780202.7432578665,2412349.82166956,2010-03-13T05:08:11Z,M,M4,Ricky T
1780194.269680727,2412348.320070848,2010-03-13T05:10:10Z,M,M4,Ricky T
1780195.6330365916,2412345.737778839,2010-03-13T05:12:12Z,M,M4,Ricky T
1780202.6792414242,2412347.6936472454,2010-03-13T05:14:06Z,M,M4,Ricky T
1780194.316397604,2412347.2058072803,2010-03-13T05:16:07Z,M,M4,Ricky T
1780204.0379700772,2412333.879944025,2010-03-13T05:18:08Z,M,M4,Ricky T
1780195.0236619585,2412351.449755033,2010-03-13T05:20:11Z,M,M4,Ricky T
1780205.9235545618,2412337.380981502,2010-03-13T05:30:27Z,M,M4,Ricky T
1780242.9889124024,2412384.0302927434,2010-03-13T05:39:45Z,M,M4,Ricky T
1780203.4071468308,2412389.8706308356,2010-03-13T05:40:10Z,M,M4,Ricky T
1780143.4884402484,2412393.478379013,2010-03-13T05:43:29Z,M,M4,Ricky T
1780195.8397880057,2412346.487204083,2010-03-13T05:44:05Z,M,M4,Ricky T
1780182.8105725003,2412347.3974950374,2010-03-13T05:46:09Z,M,M4,Ricky T
1780178.6936200946,2412389.5753105446,2010-03-13T05:56:16Z,M,M4,Ricky T
1780144.2428699923,2412408.03365901,2010-03-13T05:59:18Z,M,M4,Ricky T
1780167.792831581,2412389.1524243867,2010-03-13T06:00:34Z,M,M4,Ricky T
1780136.5477929073,2412435.9404865406,2010-03-13T06:02:39Z,M,M4,Ricky T
1780108.2733085284,2412406.3473818908,2010-03-13T06:10:32Z,M,M4,Ricky T
1780179.030777662,2412388.6102146953,2010-03-13T07:00:50Z,M,M4,Ricky T
1780167.6442899336,2412410.1654425,2010-03-13T07:11:20Z,M,M4,Ricky T
1780174.0828092264,2412387.56467828,2010-03-13T07:21:16Z,M,M4,Ricky T
1780153.9183721691,2412347.639865357,2010-03-13T07:30:52Z,M,M4,Ricky T
1780174.7464691359,2412389.5591237247,2010-03-13T08:00:56Z,M,M4,Ricky T
1780169.866442323,2412406.6727005476,2010-03-13T08:10:48Z,M,M4,Ricky T
1780168.646971787,2412421.415033914,2010-03-13T08:20:26Z,M,M4,Ricky T
1780172.2834618944,2412437.732294246,2010-03-13T08:23:04Z,M,M4,Ricky T
1780215.2390573178,2412377.2627777723,2010-03-13T08:28:19Z,M,M4,Ricky T
1780179.7164829825,2412341.451459831,2010-03-13T08:30:12Z,M,M4,Ricky T
1780198.30883627,2412352.7445342024,2010-03-13T08:32:08Z,M,M4,Ricky T
1780195.939688158,2412352.872411067,2010-03-13T08:34:07Z,M,M4,Ricky T
1780188.8100510086,2412371.7957271594,2010-03-13T08:36:09Z,M,M4,Ricky T
1780195.8131198073,2412347.4110060064,2010-03-13T08:38:07Z,M,M4,Ricky T
1780195.7831529323,2412352.1578446603,2010-03-13T08:40:08Z,M,M4,Ricky T
1780183.450521346,2412351.8551562023,2010-03-13T08:42:14Z,M,M4,Ricky T
1780192.7335937913,2412347.646231979,2010-03-13T08:44:11Z,M,M4,Ricky T
1780201.953421166,2412350.828833064,2010-03-13T08:50:27Z,M,M4,Ricky T
1780212.4280912525,2412378.4802340353,2010-03-13T08:52:34Z,M,M4,Ricky T
1780365.8416994938,2412402.035600891,2010-03-13T09:23:21Z,M,M4,Ricky T
1780355.6048274047,2412395.741134594,2010-03-13T09:24:40Z,M,M4,Ricky T
1780351.423085221,2412388.251281283,2010-03-13T09:26:07Z,M,M4,Ricky T
1780352.1151561325,2412383.2134074727,2010-03-13T09:28:16Z,M,M4,Ricky T
1780356.1449471028,2412391.838535412,2010-03-13T09:30:16Z,M,M4,Ricky T
1780351.561316078,2412393.4513691417,2010-03-13T09:32:15Z,M,M4,Ricky T
1780412.7901310336,2412382.0943999593,2010-03-13T09:40:47Z,M,M4,Ricky T
1780460.830115968,2412363.3650607546,2010-03-13T09:42:07Z,M,M4,Ricky T
1780477.586270551,2412380.0114112627,2010-03-13T09:44:06Z,M,M4,Ricky T
1780481.6211636367,2412352.362912089,2010-03-13T09:46:12Z,M,M4,Ricky T
1780469.2133136175,2412354.774925546,2010-03-13T09:48:06Z,M,M4,Ricky T
1780488.8311945084,2412326.61481452,2010-03-13T09:50:25Z,M,M4,Ricky T
1780493.3013798664,2412319.9800419915,2010-03-13T09:52:15Z,M,M4,Ricky T
